emailID,subscribe_channelID,subscribeWatch_time
Jolyn.Faust@gmail.com,66,5.44
Natka.Cressida@gmail.com,152,6.46
Glynnis.Stuart@gmail.com,131,4.57
Lynde.Codding@gmail.com,75,2.28
Lisette.Jary@gmail.com,145,4.68
Kassey.Even@gmail.com,158,3.78
Wanda.Lacombe@gmail.com,167,6.68
Dania.Pattin@gmail.com,26,6.02
Charissa.Isidore@gmail.com,153,4.03
Marline.Hylan@gmail.com,141,2.08
Angelique.Pelagias@gmail.com,140,7.2
Belinda.Yorick@gmail.com,59,7.57
Ronna.Yusuk@gmail.com,45,2.09
Cecile.Dielu@gmail.com,34,3.02
Merci.Natica@gmail.com,152,2.2
Dacia.Korey@gmail.com,154,2.97
Genevra.Goldina@gmail.com,50,5.91
Christy.Barbey@gmail.com,57,8.26
Talya.Berard@gmail.com,137,10.9
Mathilda.Annice@gmail.com,20,2.78
Zaria.Clarissa@gmail.com,53,3.53
Monika.Ummersen@gmail.com,68,2.94
Gisela.Sharl@gmail.com,158,5.14
Almeta.Tjon@gmail.com,94,10.21
Norine.Margret@gmail.com,53,7.67
Anica.Gaulin@gmail.com,95,2.91
Harmonia.Briney@gmail.com,97,6.49
Konstance.Henrie@gmail.com,94,7.9
Jenda.Zeeba@gmail.com,81,2.32
Ekaterina.Sherrie@gmail.com,73,3.15
Amelia.Juan@gmail.com,90,5.62
Alia.Jacinda@gmail.com,104,4.59
Florencia.Hylan@gmail.com,100,5.88
Perry.Howlyn@gmail.com,46,2.85
Kial.Ventre@gmail.com,81,2.63
Natka.Felecia@gmail.com,153,10.85
Barbi.Mandler@gmail.com,161,1.18
Dione.Alrich@gmail.com,73,6.72
Maryellen.Thomasina@gmail.com,19,8.02
Deane.Pettiford@gmail.com,42,7.04
Corene.Rosalba@gmail.com,81,6.24
Aaren.Dichy@gmail.com,154,5.9
Adore.Emmy@gmail.com,128,8.8
Britni.Faust@gmail.com,6,2.87
Frieda.Teddman@gmail.com,105,2.17
Vonny.Levey@gmail.com,70,4.84
Dulce.Talia@gmail.com,163,9.8
Lyssa.Vernier@gmail.com,158,8.74
Lexine.Jerold@gmail.com,116,5.7
Therine.Skell@gmail.com,39,5.99
Tersina.Dulciana@gmail.com,133,1.98
Hermione.Old@gmail.com,26,6.03
Paulita.Charity@gmail.com,65,2.53
Fred.Faria@gmail.com,22,7.57
Emma.Morrill@gmail.com,138,3.97
Britni.Douglass@gmail.com,128,8.95
Hyacinthe.Emerson@gmail.com,35,2.46
Violet.Center@gmail.com,96,3.04
Fernande.Lauraine@gmail.com,121,4.65
Arlena.Ehrman@gmail.com,81,8.37
Lynea.Sadowski@gmail.com,61,5.23
Gretal.Swigart@gmail.com,163,2.79
Marika.Nerita@gmail.com,88,10.27
Lorie.Percy@gmail.com,151,9.98
Daryl.Belanger@gmail.com,51,8.81
Elyssa.Modie@gmail.com,4,9.95
Robbi.Nerita@gmail.com,141,5.44
Myrtice.Shirberg@gmail.com,100,8.78
Tani.Clara@gmail.com,40,9.8
Linet.Thad@gmail.com,144,9.72
Lyssa.Henrie@gmail.com,141,1.41
Diena.Francene@gmail.com,158,8.22
Karlee.Eckblad@gmail.com,107,1.28
Clo.Caitlin@gmail.com,143,5.13
Deloria.Belanger@gmail.com,71,9.48
Betta.Muriel@gmail.com,132,6.8
Ida.Garek@gmail.com,39,6.89
Daune.Danby@gmail.com,77,8.43
Annaliese.Abbot@gmail.com,71,1.77
Dagmar.Thornburg@gmail.com,144,3.82
Deedee.Gregrory@gmail.com,116,6.58
Chickie.Hermes@gmail.com,115,6.42
Glenda.Crudden@gmail.com,60,4.89
Rori.Rugen@gmail.com,154,9.92
Ileana.Hepsibah@gmail.com,40,2.66
Esmeralda.Ietta@gmail.com,82,8.22
Renae.Stav@gmail.com,106,6.23
Katleen.Warthman@gmail.com,80,3.88
Carilyn.Edmund@gmail.com,122,4.67
Charlena.Morrill@gmail.com,122,10.93
Lelah.LaRue@gmail.com,75,4.28
Ezmeralda.Gregrory@gmail.com,107,10
Bobbi.Kiersten@gmail.com,3,1.6
Quintina.Hashim@gmail.com,100,7.39
Kimmy.Bearnard@gmail.com,29,8.58
Ericka.Alisia@gmail.com,44,9.06
Merci.Love@gmail.com,30,1.13
Kayla.Wyn@gmail.com,91,10.3
Silvana.Ramona@gmail.com,68,1.31
Marika.Vittoria@gmail.com,165,4.22
Leontine.Klemperer@gmail.com,9,2.86
Caritta.Suanne@gmail.com,25,2.23
Sissy.Cordi@gmail.com,55,7.32
Alex.Hewitt@gmail.com,161,10.93
Hildegaard.McCutcheon@gmail.com,53,6.1
Jobi.Bonilla@gmail.com,25,9.91
Zia.Hoban@gmail.com,105,8.94
Danny.Kamaria@gmail.com,102,4.64
Berget.Bonilla@gmail.com,32,10.84
Linet.Cecile@gmail.com,78,10.44
Correy.Wandie@gmail.com,6,9.31
Brianna.Chauncey@gmail.com,150,10.24
Ginnie.Leary@gmail.com,119,1.92
Sam.Oster@gmail.com,25,6.11
Almeta.Pelagias@gmail.com,49,4.03
Carmencita.Mich@gmail.com,115,4.66
Elise.Niccolo@gmail.com,83,9.89
Celestyna.Saree@gmail.com,129,2.06
Carilyn.Lory@gmail.com,104,3.8
Cindelyn.Moina@gmail.com,5,1.64
Daryl.Dreda@gmail.com,38,1.29
Yetty.Francene@gmail.com,162,1.95
Peri.Harned@gmail.com,17,5.79
Marcelline.Rosalba@gmail.com,115,7.38
Lauryn.Magnolia@gmail.com,46,5.2
Deirdre.Avi@gmail.com,109,5.92
Dolli.Forrer@gmail.com,4,2.13
Annabela.Bertold@gmail.com,1,3.75
Marcelline.Kiersten@gmail.com,159,8.11
Janenna.Aurelio@gmail.com,2,7.12
Belinda.Chaing@gmail.com,116,5.53
Nickie.Ries@gmail.com,9,8.63
Mahalia.Leopold@gmail.com,21,1.9
Queenie.Sophronia@gmail.com,150,8.62
Bobinette.Fleeta@gmail.com,14,6.15
Barbara.Othilia@gmail.com,47,7.76
Katleen.Standing@gmail.com,117,1.34
Kassey.Edmund@gmail.com,69,1.3
Lenna.Schonfeld@gmail.com,23,10.55
Marnia.Naor@gmail.com,27,10.95
Annabela.Amethist@gmail.com,58,7.32
Fred.Reidar@gmail.com,72,2.38
Ethel.Velick@gmail.com,49,7.18
Sonni.Martguerita@gmail.com,107,9.37
Rhea.Dudley@gmail.com,66,8.61
Trudie.Tufts@gmail.com,58,7.78
Hannis.O'Rourke@gmail.com,134,10.37
Kayla.Niles@gmail.com,76,2.34
Dale.Hourigan@gmail.com,11,9.48
Lusa.Pettiford@gmail.com,25,8.73
Maurene.Donoghue@gmail.com,14,9.32
Lexine.Halsey@gmail.com,141,8.83
Rebeca.Bearnard@gmail.com,73,7.84
Betta.Kaja@gmail.com,140,4.84
Collen.Letsou@gmail.com,81,9.8
Tilly.Shelba@gmail.com,116,1.58
Basia.Modie@gmail.com,20,9.87
Sandie.Klotz@gmail.com,50,6.67
Deirdre.Wilkinson@gmail.com,137,9.4
Merrie.Erb@gmail.com,41,5.3
Karina.Burkle@gmail.com,166,9.78
Petronia.Sothena@gmail.com,80,3.88
June.Docilla@gmail.com,166,6.76
Siana.Thad@gmail.com,138,3.8
Kirbee.Rugen@gmail.com,61,4.56
Robbi.Roscoe@gmail.com,138,4.13
Cristine.Edee@gmail.com,20,8.86
Ilse.Isacco@gmail.com,141,1.81
Aurore.Irmine@gmail.com,74,8.33
Debee.Forrer@gmail.com,60,7.33
Lynde.Truc@gmail.com,47,9.93
Kenna.Bendick@gmail.com,126,7.71
Sandie.Salchunas@gmail.com,17,8.25
Sara-Ann.Hanshaw@gmail.com,121,2.57
Demetris.Boehike@gmail.com,146,10.79
Pamella.Penelopa@gmail.com,23,6.77
Berget.Rosemary@gmail.com,80,4.05
Kristan.Odysseus@gmail.com,124,2.4
Babita.Shaddock@gmail.com,117,7.98
Wendi.Nahum@gmail.com,93,1.56
Roslyn.Cordi@gmail.com,138,2.48
Selma.Hunfredo@gmail.com,33,9.73
Daryl.Thad@gmail.com,46,6.54
Nicoli.Izaak@gmail.com,158,4.51
Marcelline.Crudden@gmail.com,118,9.85
Shandie.Sinegold@gmail.com,86,9.71
Barbara.Maurine@gmail.com,148,1.13
Kial.Medrek@gmail.com,127,8.75
Bee.Macey@gmail.com,133,5.52
Bobbi.Cyrie@gmail.com,20,9.5
Mariele.Nickola@gmail.com,104,7.56
Jennica.Campball@gmail.com,123,10.6
Iseabal.Muriel@gmail.com,67,4.06
Siana.Arathorn@gmail.com,11,8.45
Shandie.Schroth@gmail.com,101,6.37
Codie.Valoniah@gmail.com,76,6.88
Shauna.Korey@gmail.com,100,4.26
Ricky.Karylin@gmail.com,57,3.51
Viviene.Gwenore@gmail.com,98,2.2
Celestyna.Ietta@gmail.com,105,3.43
Netty.Ludewig@gmail.com,108,2.12
Ira.Serilda@gmail.com,29,2.67
Hannis.Stelle@gmail.com,97,10.61
Shell.Karylin@gmail.com,79,6.24
Olwen.Papageno@gmail.com,89,4.17
Kylynn.Nisbet@gmail.com,112,10.26
Leeanne.Lamoree@gmail.com,80,7.85
Clo.Brady@gmail.com,99,10.89
Felice.Sibyls@gmail.com,27,8.04
Konstance.Muriel@gmail.com,71,2.45
Teriann.Shelba@gmail.com,129,7.27
Natka.Ralfston@gmail.com,111,1.07
Kittie.Salvidor@gmail.com,12,9.3
Viki.Strephon@gmail.com,40,3.76
Merle.Euridice@gmail.com,154,1.11
Jacquetta.Dearborn@gmail.com,79,5.48
Tobe.Shanley@gmail.com,21,10.86
Dode.Pattin@gmail.com,94,8.1
Edee.Prouty@gmail.com,11,3.61
Marinna.Diann@gmail.com,40,1.19
Dione.Wenda@gmail.com,155,9.74
Gisela.Boehike@gmail.com,122,9.41
Adelle.Kauppi@gmail.com,37,2.12
Jaime.Hull@gmail.com,93,6.33
Ingrid.Mich@gmail.com,20,4.06
Mara.Hilbert@gmail.com,10,2.19
Theodora.Catie@gmail.com,141,8.57
Aili.Hunfredo@gmail.com,77,1.96
Winny.Lilybelle@gmail.com,27,8.01
Elyssa.Bebe@gmail.com,48,7.47
Frank.Olin@gmail.com,138,2.35
Roxane.Lea@gmail.com,166,1.43
Marika.Berne@gmail.com,89,6.2
Kenna.Loring@gmail.com,36,10.05
Kristan.Roxanna@gmail.com,16,2.35
Lorne.Bohlin@gmail.com,50,3.32
Maridel.Weinreb@gmail.com,149,2.77
Layla.Tamsky@gmail.com,29,10.3
Tybie.Kolnick@gmail.com,63,10.3
Britte.Durware@gmail.com,68,7.66
Christy.Nore@gmail.com,55,5.28
Maud.Vastah@gmail.com,152,2.61
Marcy.Mullane@gmail.com,76,3.53
Arlena.Soneson@gmail.com,97,5.16
Drucie.Danby@gmail.com,34,2.75
Hildegaard.Marcellus@gmail.com,149,10.71
Karlee.Morrill@gmail.com,26,3.19
Rozele.Old@gmail.com,11,9.09
Christian.Damarra@gmail.com,135,4.65
Daphne.Ethban@gmail.com,16,1.31
Nerta.Wadell@gmail.com,109,8.56
Mara.Alexandr@gmail.com,29,10.23
Claresta.Henebry@gmail.com,137,6.55
Ayn.Kussell@gmail.com,95,4.52
Ebonee.Horan@gmail.com,89,2.15
Myrtice.Riva@gmail.com,76,7.62
Neila.Therine@gmail.com,87,3.78
Mahalia.Simmonds@gmail.com,17,2.95
Nannie.Halla@gmail.com,106,9.17
Deloria.Japeth@gmail.com,11,8.51
Dyann.Philoo@gmail.com,109,5.69
Rosaline.Elbertina@gmail.com,47,10.82
Tera.Audly@gmail.com,7,2.32
Lucille.Ader@gmail.com,130,4.72
Ardenia.Rubie@gmail.com,114,7.22
Binny.Baylor@gmail.com,65,4.58
Sindee.Sibyls@gmail.com,20,7.14
Kirstin.Arathorn@gmail.com,81,3.99
Jackie.Bakerman@gmail.com,13,4.29
Christian.Yate@gmail.com,149,1.12
Gloria.Bartlett@gmail.com,41,9.22
Marleah.Philoo@gmail.com,150,5.27
Raquela.Salchunas@gmail.com,102,7.34
Fidelia.Ruvolo@gmail.com,162,5.3
Gratia.Nelsen@gmail.com,54,10.03
Luci.Pernick@gmail.com,19,2.81
Delilah.Valoniah@gmail.com,160,4.76
Rosaline.Goldina@gmail.com,108,5.55
Tybie.Fleeta@gmail.com,93,4.12
Wynne.Warthman@gmail.com,16,2.76
Raquela.Adrienne@gmail.com,138,6.56
Emelina.Carvey@gmail.com,103,8.06
Babita.Donoghue@gmail.com,117,5.08
Danika.Honoria@gmail.com,155,2.37
Ada.Lanita@gmail.com,19,5.85
Cassondra.Lia@gmail.com,110,9.82
Aigneis.Rossner@gmail.com,106,8.24
Deloria.Flita@gmail.com,4,4.29
Joane.Marsden@gmail.com,147,2.49
Lelah.Anastatius@gmail.com,154,10.13
Justinn.Daegal@gmail.com,165,9.09
Barbi.Jacobah@gmail.com,13,2.9
Leeanne.Gower@gmail.com,79,6.7
Brianna.Brittani@gmail.com,8,10.77
Rhea.Dermott@gmail.com,96,10.56
Ayn.Skurnik@gmail.com,151,7.18
Sybille.Erich@gmail.com,19,5.6
Binny.Fabiola@gmail.com,113,9.34
Konstance.Terencio@gmail.com,15,3.45
Marsiella.Myrilla@gmail.com,20,9.75
Jenda.Sparhawk@gmail.com,127,4.13
Loree.Poppy@gmail.com,34,7.29
Jacquetta.Norrie@gmail.com,28,8.36
Melina.Helfand@gmail.com,145,1.29
Allis.Natica@gmail.com,128,7.37
Kalina.Lubin@gmail.com,103,4.13
Briney.Kalinda@gmail.com,11,8.37
Elsie.Beebe@gmail.com,134,7.8
Inga.Sinegold@gmail.com,38,5.18
Drucie.Brodench@gmail.com,138,2.16
Regina.Ioab@gmail.com,119,9.63
Demetris.Afton@gmail.com,89,5.39
Kristina.Thornburg@gmail.com,103,10.64
Jorry.Therine@gmail.com,107,2.13
Sidoney.Alwin@gmail.com,90,2.13
Joceline.Ax@gmail.com,58,5.03
Alleen.Eben@gmail.com,84,10.16
Myrtice.Yoko@gmail.com,147,9.5
Karlee.Wareing@gmail.com,161,4.44
Claudina.Adamsen@gmail.com,117,1.3
Ricky.Millda@gmail.com,145,5.43
Dagmar.Dosia@gmail.com,18,7.6
Janeczka.Bashemeth@gmail.com,140,3.36
Karlee.Leary@gmail.com,127,6.12
Konstance.Cullin@gmail.com,20,10.07
Gilda.Holbrook@gmail.com,157,7.85
Allyce.Gino@gmail.com,17,2.1
Lenna.Barbey@gmail.com,122,3.2
Ronna.Corrine@gmail.com,2,10.21
Sean.Whiffen@gmail.com,6,2.31
Leona.Mich@gmail.com,41,5.67
Lynnea.Eiser@gmail.com,128,2.87
Madeleine.Boycey@gmail.com,43,8.91
Basia.Dosia@gmail.com,19,2.7
Lusa.Artie@gmail.com,130,4.58
Fred.Papageno@gmail.com,9,6.59
Betta.Horan@gmail.com,23,1.04
Desirae.Vivle@gmail.com,100,3.93
Rori.Ricarda@gmail.com,139,1.1
Carolina.Chabot@gmail.com,117,1.93
Angela.Jaylene@gmail.com,64,7.35
Phylis.Rosette@gmail.com,164,2.75
Eugine.Alejoa@gmail.com,46,6.22
Nessie.Loleta@gmail.com,161,1.23
Britte.Ummersen@gmail.com,126,10.18
Neila.Dom@gmail.com,43,7.41
Alyssa.Sabella@gmail.com,34,6.3
Joane.Hermes@gmail.com,64,10.32
Cristabel.Desai@gmail.com,42,2.2
Lacie.Aaberg@gmail.com,89,5.2
Evaleen.Marlie@gmail.com,57,6.24
Camile.Elephus@gmail.com,17,9.68
Alejandra.Dermott@gmail.com,52,8.78
Sybille.Justinn@gmail.com,162,10.29
Tracey.Gwenore@gmail.com,142,5.69
Yolane.Anis@gmail.com,54,6.94
Nataline.Dominy@gmail.com,23,2.93
Giustina.Carvey@gmail.com,78,10.52
Livvyy.Nickola@gmail.com,71,9.38
Gretal.Poppy@gmail.com,125,7.16
Gisela.Rhu@gmail.com,104,7.09
Alexine.Ruvolo@gmail.com,3,5.27
Marti.Carmena@gmail.com,144,2.32
Zondra.Madaih@gmail.com,113,9.04
Marinna.Timon@gmail.com,13,2.15
Maisey.Tound@gmail.com,105,8.69
Celestyna.Devlen@gmail.com,62,8.05
Fred.Santoro@gmail.com,120,2.2
Maryellen.Liva@gmail.com,69,10.12
Maye.Forrer@gmail.com,76,8.04
Ronna.Philoo@gmail.com,67,3.38
Gilda.Kaja@gmail.com,21,7.21
Pamella.Drisko@gmail.com,129,10.1
Dennie.Romelda@gmail.com,110,5.85
Alisha.Marlie@gmail.com,111,1.04
Sadie.Florina@gmail.com,49,2
Barbara.Cleo@gmail.com,76,7.71
Leona.Tengdin@gmail.com,40,10.59
Dania.Denis@gmail.com,9,9.9
Melanie.Rudolph@gmail.com,122,7.74
Cyndie.Toor@gmail.com,147,7.48
Kirbee.Simmonds@gmail.com,59,2.01
Betta.Eugenia@gmail.com,113,10.54
Rochette.Audly@gmail.com,23,6.21
Philis.Heidt@gmail.com,57,7.41
Lindie.Kauppi@gmail.com,60,1.41
Elora.Dash@gmail.com,81,2.25
Bee.Sinegold@gmail.com,30,10.73
Wanda.Orlene@gmail.com,32,1.69
Beatriz.Eiser@gmail.com,135,5.03
Aurore.Iaverne@gmail.com,148,8.5
Margarette.Chabot@gmail.com,117,7.06
Diena.Burkle@gmail.com,75,3.18
Wendi.Berne@gmail.com,119,1.13
Steffane.Montgomery@gmail.com,135,10.62
Jerry.Annabella@gmail.com,81,7.31
Nita.Curren@gmail.com,147,3.67
Pearline.Paton@gmail.com,148,2.4
Ayn.Seligman@gmail.com,148,7.54
Morganica.Koehler@gmail.com,77,10.7
Allis.Greenwald@gmail.com,131,6.76
Flo.Hull@gmail.com,81,1.83
Kore.Hortensia@gmail.com,107,6.62
Margette.Germann@gmail.com,87,6.48
Mathilda.Madox@gmail.com,108,1.94
Goldie.Judye@gmail.com,68,8.12
Annice.Danby@gmail.com,125,2.4
Queenie.Karylin@gmail.com,85,3.36
Korrie.Narton@gmail.com,34,5.12
Alia.Brady@gmail.com,28,9.89
Barbara.Rolf@gmail.com,9,2.56
Caryl.Sprage@gmail.com,145,2.51
Penelopa.Eno@gmail.com,15,7.42
Micheline.Daegal@gmail.com,101,10.12
Corly.Wooster@gmail.com,125,1.15
Eve.Primalia@gmail.com,152,2.41
Lauryn.Stilwell@gmail.com,113,4.35
Collen.Newell@gmail.com,26,9.77
Leona.Ochs@gmail.com,80,3.67
Meg.Ashok@gmail.com,35,6.31
Shauna.Syd@gmail.com,90,10.41
Chastity.Breed@gmail.com,19,8.7
Justinn.Gaspard@gmail.com,28,3.23
Aryn.Durante@gmail.com,79,4.61
Bee.Mintz@gmail.com,71,2.88
Ezmeralda.Selway@gmail.com,154,10.67
Jemie.Maisey@gmail.com,69,9.43
Rochette.Earlie@gmail.com,109,2.35
Bobinette.Jehu@gmail.com,77,9.52
Lelah.Skurnik@gmail.com,48,3.86
Sabina.Hillel@gmail.com,6,10.52
Clementine.Lamoree@gmail.com,22,8.08
Ann-Marie.Roche@gmail.com,81,2.92
Lyssa.Millda@gmail.com,28,6.05
Jorry.Kesley@gmail.com,28,1.55
Bee.Hubert@gmail.com,126,5.25
Lily.Pacorro@gmail.com,18,9.39
Karly.Fleeta@gmail.com,165,3.82
Donetta.Eckblad@gmail.com,25,1.37
Livvyy.Federica@gmail.com,150,2.02
Philis.Fosque@gmail.com,151,2.23
Vanessa.Ciapas@gmail.com,156,5.18
Alleen.Sikorski@gmail.com,107,1.88
Florie.Tippets@gmail.com,160,5.93
Elise.Nadia@gmail.com,85,2.27
Penelopa.Lunsford@gmail.com,33,10.96
Lanae.Katrine@gmail.com,109,7.28
Tabbatha.Shields@gmail.com,55,9.45
Ellette.Gaulin@gmail.com,3,1.62
Molli.Moseley@gmail.com,163,9.57
Jobi.Pelagias@gmail.com,62,4.73
Fidelia.Pettiford@gmail.com,145,2.37
Barbara.Tyson@gmail.com,13,1.56
Konstance.Vastah@gmail.com,100,8.98
Melina.Dahlia@gmail.com,108,3.13
Jeanna.Mallon@gmail.com,95,5.13
Di.Bluh@gmail.com,161,8.98
Clarice.Pacorro@gmail.com,49,1.5
Debee.Darian@gmail.com,90,1.62
Margette.Suanne@gmail.com,56,1.04
Korrie.Donell@gmail.com,39,7.55
Susette.Bahr@gmail.com,12,7.92
Emylee.Lemuela@gmail.com,9,2.13
Natka.Lalitta@gmail.com,56,1.49
Madelle.Schenck@gmail.com,14,4.29
Mireielle.Ammann@gmail.com,131,6.32
Sherrie.Schroth@gmail.com,161,2.47
Margette.Behre@gmail.com,50,10.75
Layla.Lipson@gmail.com,116,6.03
Sashenka.Warthman@gmail.com,130,2.24
Dode.Kannry@gmail.com,144,10.36
Nannie.Imelida@gmail.com,66,9.84
Mary.Vins@gmail.com,4,2.12
Mildrid.Seessel@gmail.com,104,4.65
Karly.Erlandson@gmail.com,29,3.09
Annabela.Doig@gmail.com,100,4.71
Pamella.Waite@gmail.com,110,4.16
Celestyna.Hartnett@gmail.com,44,8.19
Cristabel.Edison@gmail.com,113,2.49
Nikki.Gaspard@gmail.com,97,6.14
Ginnie.Rooney@gmail.com,140,4.82
Taffy.Decato@gmail.com,104,9.72
Selma.Lenny@gmail.com,96,4.4
Marika.Matthew@gmail.com,109,4.91
Maye.Camden@gmail.com,65,10.51
Britte.Zuzana@gmail.com,60,2.23
Gerrie.Eachern@gmail.com,54,10.76
Lanae.Duwalt@gmail.com,53,6.01
Raina.Tamsky@gmail.com,38,1.71
Fred.Alisia@gmail.com,105,7.36
Magdalena.Lytton@gmail.com,70,8.59
Merci.Richers@gmail.com,89,6.38
Nessie.Brittani@gmail.com,151,4.55
Alleen.Valerio@gmail.com,147,2.01
Jorry.Etom@gmail.com,141,5.98
Deirdre.Bluh@gmail.com,132,3.15
Jean.Rudolph@gmail.com,158,10.33
Celisse.Noman@gmail.com,108,2.28
Dorothy.Merat@gmail.com,19,7.38
Britte.Annice@gmail.com,34,7.14
Hyacinthe.Japeth@gmail.com,28,7.74
Myrtice.Rolf@gmail.com,138,10.42
Karolina.Couture@gmail.com,116,5.26
Jan.Ries@gmail.com,4,2.56
Albertina.Skurnik@gmail.com,21,7.33
Helena.Isacco@gmail.com,149,6.53
Patricia.Leonard@gmail.com,105,7.12
Tera.Cosenza@gmail.com,159,7.18
Carlie.Hylan@gmail.com,21,10.55
Dorthy.Erlandson@gmail.com,107,8.72
Kassey.Atonsah@gmail.com,93,1.92
Eve.Hebner@gmail.com,49,3.03
Lanna.Center@gmail.com,48,6.62
Fina.Linehan@gmail.com,129,2.97
Adelle.Madox@gmail.com,160,7.16
Dania.Edison@gmail.com,93,8.28
Ada.Ahab@gmail.com,30,1.02
Sheelagh.Korey@gmail.com,32,3.42
Kellen.Sekofski@gmail.com,158,5.62
Hermione.Chem@gmail.com,50,1.69
Benita.Gaspard@gmail.com,98,9.88
Helena.Ciapas@gmail.com,104,8.64
Norine.Hirsch@gmail.com,102,2.86
Kellen.Pettiford@gmail.com,31,6.08
Fidelia.Winnick@gmail.com,36,9.41
Joane.Huggins@gmail.com,66,1.37
Mahalia.Grosz@gmail.com,136,6.52
Livvyy.Deegan@gmail.com,28,7.99
Fanny.Halsey@gmail.com,157,1.62
Elka.Astra@gmail.com,45,7.03
Ezmeralda.Malina@gmail.com,30,1.47
Celestyna.Shama@gmail.com,137,9.54
Larine.Zeeba@gmail.com,65,10.22
Paola.Franza@gmail.com,160,10.86
Ruthe.Malanie@gmail.com,4,9.98
Orsola.Mandler@gmail.com,50,1.87
Bernardine.Holbrook@gmail.com,76,6.97
Philis.McLaughlin@gmail.com,12,2.26
Gianina.Helve@gmail.com,6,1.1
Danny.Lewes@gmail.com,16,8.89
Constance.Crudden@gmail.com,123,3.44
Larine.Angelis@gmail.com,90,5.41
Mellicent.Ashely@gmail.com,97,2.63
Ricky.Gaspard@gmail.com,119,9.74
Lenna.Egbert@gmail.com,43,10.65
Donnie.Penelopa@gmail.com,108,8.65
Karly.My@gmail.com,16,5
Clarice.Atcliffe@gmail.com,125,5.47
Krystle.Phi@gmail.com,127,6.02
Marcy.Cassius@gmail.com,156,10.56
Joleen.Zitvaa@gmail.com,153,5.77
Allyce.Jorgan@gmail.com,141,5.4
Giustina.Medrek@gmail.com,67,9.39
Carree.Helfand@gmail.com,48,4.54
Lucy.Velick@gmail.com,147,7.77
Tonia.O'Rourke@gmail.com,51,10.88
Brandise.Noman@gmail.com,61,6.26
Joane.Grimbly@gmail.com,13,2.12
Bertine.Lattie@gmail.com,164,4.54
Perry.Gillan@gmail.com,146,7.18
Hyacinthe.Elbertina@gmail.com,58,4.25
Kittie.Ethban@gmail.com,18,4.55
Raf.Jerold@gmail.com,49,1.74
Fred.Santoro@gmail.com,33,10.23
Elvira.Ledah@gmail.com,140,9.79
Anthia.Zeeba@gmail.com,24,10.62
Meghann.Goode@gmail.com,90,7.95
Kathi.Smitt@gmail.com,42,4.71
Cindelyn.Donoghue@gmail.com,100,10.39
Dode.Stilwell@gmail.com,128,4.25
Mary.Lytton@gmail.com,126,4.63
Vinita.Hollingsworth@gmail.com,156,7.62
Ninnetta.Hull@gmail.com,23,9.1
Renie.Kristi@gmail.com,77,2.83
Layla.Clywd@gmail.com,57,6.51
Zondra.Daniele@gmail.com,113,6.91
Binny.Maisey@gmail.com,10,5.89
Linzy.Danby@gmail.com,14,2.56
Julieta.Kaete@gmail.com,38,9.76
Jerry.Neva@gmail.com,48,2.23
Dennie.Ball@gmail.com,141,5.1
Lilith.Wyn@gmail.com,18,10.72
Shel.Anis@gmail.com,37,5.56
Jillayne.Erminia@gmail.com,7,2.61
Jerry.Rugen@gmail.com,87,8.32
Dennie.Woodberry@gmail.com,119,5.52
Amelia.Kannry@gmail.com,97,4.43
Liana.Kosey@gmail.com,69,5.48
Nariko.Aaberg@gmail.com,134,1.8
Binny.Clywd@gmail.com,95,6.15
Misha.Ehrman@gmail.com,154,5.43
Jasmina.Ashok@gmail.com,111,4.06
Kial.Ferino@gmail.com,9,9.16
Rhea.Annice@gmail.com,31,8.12
Cherrita.Bendick@gmail.com,137,1.24
Sheree.Joli@gmail.com,3,10.38
Nicoli.Bultman@gmail.com,109,7.25
Cherilyn.Damarra@gmail.com,113,7.59
Rochette.Bouchard@gmail.com,5,4.33
June.Margret@gmail.com,131,6.28
Jean.Gibbeon@gmail.com,50,2.2
Luci.Schalles@gmail.com,46,4.7
Ada.Pitt@gmail.com,139,8.98
Glenda.Sabella@gmail.com,59,9.73
Jolyn.Travax@gmail.com,43,9.31
Elyssa.Pandolfi@gmail.com,153,4.28
Sonni.Palocz@gmail.com,68,7.35
Keelia.Zuzana@gmail.com,83,8.68
Rosaline.Sperling@gmail.com,10,2.46
Emilia.Fitzsimmons@gmail.com,13,6.65
Bee.Arathorn@gmail.com,144,6.06
Genovera.Bivins@gmail.com,124,5.17
Luci.Duwalt@gmail.com,76,2.99
Donnie.Jehu@gmail.com,98,10.69
Anica.Papageno@gmail.com,52,6.14
Dacia.Granoff@gmail.com,145,7.09
Calla.Sadowski@gmail.com,30,9.51
Dode.Freddi@gmail.com,30,6.22
Flo.Brieta@gmail.com,48,3.9
Carolina.Chauncey@gmail.com,139,3.55
Nollie.Dex@gmail.com,30,9.57
Kayla.Simmonds@gmail.com,9,7.75
Melisent.Jacinda@gmail.com,87,9.16
Maridel.Seessel@gmail.com,31,7.01
Caryl.Zuzana@gmail.com,134,3.67
Daune.Norrie@gmail.com,97,1.16
Annaliese.Clywd@gmail.com,16,2.81
Eugine.Rogerio@gmail.com,81,10.69
Elise.Talia@gmail.com,10,3.08
Carlie.Thunell@gmail.com,144,8.64
Alyda.Kenwood@gmail.com,17,7.46
Angela.Raychel@gmail.com,48,2.09
Briney.Tomasina@gmail.com,144,1.24
Kelly.Lamoree@gmail.com,100,9.63
Caressa.Faso@gmail.com,38,7.11
Nikki.Lanita@gmail.com,123,6.39
