emailID,commentchannelID,commentWatch_time
Zia.Hourigan@gmail.com,87,668.01
Jolyn.Faust@gmail.com,100,71.55
Natka.Cressida@gmail.com,154,420.26
Glynnis.Stuart@gmail.com,72,166.77
Lynde.Codding@gmail.com,129,165.85
Lisette.Jary@gmail.com,121,901.24
Kassey.Even@gmail.com,51,138.49
Wanda.Lacombe@gmail.com,25,954.54
Dania.Pattin@gmail.com,141,7.7
Charissa.Isidore@gmail.com,57,707.56
Marline.Hylan@gmail.com,100,824.62
Angelique.Pelagias@gmail.com,151,605.84
Belinda.Yorick@gmail.com,96,580.1
Ronna.Yusuk@gmail.com,105,973.29
Cecile.Dielu@gmail.com,56,464.71
Merci.Natica@gmail.com,29,465.39
Dacia.Korey@gmail.com,27,800.4
Genevra.Goldina@gmail.com,59,399.71
Christy.Barbey@gmail.com,23,153.44
Talya.Berard@gmail.com,118,43.22
Mathilda.Annice@gmail.com,119,381.43
Zaria.Clarissa@gmail.com,155,241.94
Monika.Ummersen@gmail.com,7,172.05
Gisela.Sharl@gmail.com,111,955.02
Almeta.Tjon@gmail.com,85,678.71
Norine.Margret@gmail.com,96,683.53
Anica.Gaulin@gmail.com,27,690.27
Harmonia.Briney@gmail.com,73,73.42
Konstance.Henrie@gmail.com,164,947.18
Jenda.Zeeba@gmail.com,151,974.08
Ekaterina.Sherrie@gmail.com,5,834.92
Amelia.Juan@gmail.com,24,582.72
Alia.Jacinda@gmail.com,5,145.96
Florencia.Hylan@gmail.com,72,207.24
Perry.Howlyn@gmail.com,39,822.6
Kial.Ventre@gmail.com,163,311.74
Natka.Felecia@gmail.com,19,926.4
Barbi.Mandler@gmail.com,121,808.67
Dione.Alrich@gmail.com,47,591.63
Maryellen.Thomasina@gmail.com,60,173.54
Deane.Pettiford@gmail.com,26,231.9
Corene.Rosalba@gmail.com,5,891.15
Aaren.Dichy@gmail.com,22,653.21
Adore.Emmy@gmail.com,138,807.12
Britni.Faust@gmail.com,140,161.19
Frieda.Teddman@gmail.com,142,696.53
Vonny.Levey@gmail.com,50,217.67
Dulce.Talia@gmail.com,72,368.59
Lyssa.Vernier@gmail.com,98,803.32
Lexine.Jerold@gmail.com,49,996.81
Therine.Skell@gmail.com,69,224.01
Tersina.Dulciana@gmail.com,30,790.91
Hermione.Old@gmail.com,121,123.29
Paulita.Charity@gmail.com,122,718.18
Fred.Faria@gmail.com,19,504.16
Emma.Morrill@gmail.com,86,881.77
Britni.Douglass@gmail.com,53,385.02
Hyacinthe.Emerson@gmail.com,112,53.68
Violet.Center@gmail.com,85,252.8
Fernande.Lauraine@gmail.com,72,45.78
Arlena.Ehrman@gmail.com,130,168.82
Lynea.Sadowski@gmail.com,134,496.85
Gretal.Swigart@gmail.com,167,245.66
Marika.Nerita@gmail.com,122,420.91
Lorie.Percy@gmail.com,21,8.51
Daryl.Belanger@gmail.com,74,808.54
Elyssa.Modie@gmail.com,16,203.31
Robbi.Nerita@gmail.com,54,238.17
Myrtice.Shirberg@gmail.com,32,398.87
Tani.Clara@gmail.com,81,69.85
Linet.Thad@gmail.com,124,759.42
Lyssa.Henrie@gmail.com,74,932.53
Diena.Francene@gmail.com,115,908.55
Karlee.Eckblad@gmail.com,43,287.44
Clo.Caitlin@gmail.com,157,311.97
Deloria.Belanger@gmail.com,97,328.53
Betta.Muriel@gmail.com,103,880.44
Ida.Garek@gmail.com,150,983.74
Daune.Danby@gmail.com,140,835.6
Annaliese.Abbot@gmail.com,42,321.37
Dagmar.Thornburg@gmail.com,156,470.04
Deedee.Gregrory@gmail.com,148,289.87
Chickie.Hermes@gmail.com,20,92.91
Glenda.Crudden@gmail.com,4,222.2
Rori.Rugen@gmail.com,82,392.33
Ileana.Hepsibah@gmail.com,72,355.51
Esmeralda.Ietta@gmail.com,11,817.66
Renae.Stav@gmail.com,155,731.44
Katleen.Warthman@gmail.com,60,537.12
Carilyn.Edmund@gmail.com,141,888.11
Charlena.Morrill@gmail.com,40,950.18
Lelah.LaRue@gmail.com,157,15.55
Ezmeralda.Gregrory@gmail.com,115,90.46
Bobbi.Kiersten@gmail.com,83,71.69
Quintina.Hashim@gmail.com,15,409.61
Kimmy.Bearnard@gmail.com,92,802.69
Ericka.Alisia@gmail.com,43,746.07
Merci.Love@gmail.com,78,186.97
Kayla.Wyn@gmail.com,107,183.41
Silvana.Ramona@gmail.com,71,141.27
Marika.Vittoria@gmail.com,97,242.93
Leontine.Klemperer@gmail.com,92,160.15
Caritta.Suanne@gmail.com,137,808.94
Sissy.Cordi@gmail.com,44,657.4
Alex.Hewitt@gmail.com,126,655.46
Hildegaard.McCutcheon@gmail.com,108,606.98
Jobi.Bonilla@gmail.com,140,902.79
Zia.Hoban@gmail.com,133,222.39
Danny.Kamaria@gmail.com,47,704.32
Berget.Bonilla@gmail.com,62,321.87
Linet.Cecile@gmail.com,25,184.55
Correy.Wandie@gmail.com,90,543.62
Brianna.Chauncey@gmail.com,167,166.74
Ginnie.Leary@gmail.com,15,806.19
Sam.Oster@gmail.com,106,653.95
Almeta.Pelagias@gmail.com,5,615.93
Carmencita.Mich@gmail.com,47,893.97
Elise.Niccolo@gmail.com,33,748.34
Celestyna.Saree@gmail.com,65,488.46
Carilyn.Lory@gmail.com,8,831.09
Cindelyn.Moina@gmail.com,124,499.07
Daryl.Dreda@gmail.com,9,563.13
Yetty.Francene@gmail.com,16,118.47
Peri.Harned@gmail.com,47,413.07
Marcelline.Rosalba@gmail.com,74,577.36
Lauryn.Magnolia@gmail.com,163,304.58
Deirdre.Avi@gmail.com,48,511.17
Dolli.Forrer@gmail.com,108,538.63
Annabela.Bertold@gmail.com,88,127.11
Marcelline.Kiersten@gmail.com,61,973.66
Janenna.Aurelio@gmail.com,35,243.22
Belinda.Chaing@gmail.com,131,340.01
Nickie.Ries@gmail.com,3,296.49
Mahalia.Leopold@gmail.com,67,535.07
Queenie.Sophronia@gmail.com,153,497.92
Bobinette.Fleeta@gmail.com,67,637.14
Barbara.Othilia@gmail.com,52,325.47
Katleen.Standing@gmail.com,6,430.25
Kassey.Edmund@gmail.com,145,320.05
Lenna.Schonfeld@gmail.com,135,737.36
Marnia.Naor@gmail.com,74,4.58
Annabela.Amethist@gmail.com,66,483.05
Fred.Reidar@gmail.com,74,987.81
Ethel.Velick@gmail.com,148,752.99
Sonni.Martguerita@gmail.com,73,927.38
Rhea.Dudley@gmail.com,161,940.74
Trudie.Tufts@gmail.com,4,475.16
Hannis.O'Rourke@gmail.com,81,748.67
Kayla.Niles@gmail.com,159,352.82
Dale.Hourigan@gmail.com,89,25.7
Lusa.Pettiford@gmail.com,126,545.91
Maurene.Donoghue@gmail.com,101,510.66
Lexine.Halsey@gmail.com,99,954.97
Rebeca.Bearnard@gmail.com,150,745.23
Betta.Kaja@gmail.com,73,996.74
Collen.Letsou@gmail.com,143,523.71
Tilly.Shelba@gmail.com,102,70.01
Basia.Modie@gmail.com,139,994.11
Sandie.Klotz@gmail.com,112,667.48
Deirdre.Wilkinson@gmail.com,65,681.22
Merrie.Erb@gmail.com,112,93.33
Karina.Burkle@gmail.com,9,414.95
Petronia.Sothena@gmail.com,108,115.46
June.Docilla@gmail.com,156,517.57
Siana.Thad@gmail.com,37,919.44
Kirbee.Rugen@gmail.com,107,127.47
Robbi.Roscoe@gmail.com,16,76.68
Cristine.Edee@gmail.com,10,314.11
Ilse.Isacco@gmail.com,27,209.69
Aurore.Irmine@gmail.com,9,79.35
Debee.Forrer@gmail.com,14,796.64
Lynde.Truc@gmail.com,94,553.98
Kenna.Bendick@gmail.com,119,486.67
Sandie.Salchunas@gmail.com,18,654.97
Sara-Ann.Hanshaw@gmail.com,35,744.54
Demetris.Boehike@gmail.com,126,503.06
Pamella.Penelopa@gmail.com,97,631.73
Berget.Rosemary@gmail.com,147,363.41
Kristan.Odysseus@gmail.com,101,106.05
Babita.Shaddock@gmail.com,165,1000.67
Wendi.Nahum@gmail.com,131,434.03
Roslyn.Cordi@gmail.com,74,753.02
Selma.Hunfredo@gmail.com,100,768.65
Daryl.Thad@gmail.com,36,914.04
Nicoli.Izaak@gmail.com,50,893.32
Marcelline.Crudden@gmail.com,75,308.79
Shandie.Sinegold@gmail.com,36,374.6
Barbara.Maurine@gmail.com,106,537.83
Kial.Medrek@gmail.com,76,629.69
Bee.Macey@gmail.com,134,563.88
Bobbi.Cyrie@gmail.com,18,531.39
Mariele.Nickola@gmail.com,35,920.63
Jennica.Campball@gmail.com,18,375.65
Iseabal.Muriel@gmail.com,71,644.3
Siana.Arathorn@gmail.com,10,222.57
Shandie.Schroth@gmail.com,150,171.42
Codie.Valoniah@gmail.com,46,725.93
Shauna.Korey@gmail.com,88,221.91
Ricky.Karylin@gmail.com,54,996.59
Viviene.Gwenore@gmail.com,6,627.81
Celestyna.Ietta@gmail.com,31,942.05
Netty.Ludewig@gmail.com,106,117.48
Ira.Serilda@gmail.com,81,553.68
Hannis.Stelle@gmail.com,141,516.5
Shell.Karylin@gmail.com,2,752.59
Olwen.Papageno@gmail.com,11,642.19
Kylynn.Nisbet@gmail.com,50,10.83
Leeanne.Lamoree@gmail.com,107,307.43
Clo.Brady@gmail.com,42,284.93
Felice.Sibyls@gmail.com,23,682.16
Konstance.Muriel@gmail.com,95,936.58
Teriann.Shelba@gmail.com,126,12.98
Natka.Ralfston@gmail.com,17,444.79
Kittie.Salvidor@gmail.com,87,634.81
Viki.Strephon@gmail.com,121,55.66
Merle.Euridice@gmail.com,72,828.25
Jacquetta.Dearborn@gmail.com,44,80.06
Tobe.Shanley@gmail.com,41,64.81
Dode.Pattin@gmail.com,98,723.7
Edee.Prouty@gmail.com,150,350.68
Marinna.Diann@gmail.com,128,981.45
Dione.Wenda@gmail.com,113,219.3
Gisela.Boehike@gmail.com,120,352.56
Adelle.Kauppi@gmail.com,11,348
Jaime.Hull@gmail.com,112,719.92
Ingrid.Mich@gmail.com,158,401.66
Mara.Hilbert@gmail.com,40,602.01
Theodora.Catie@gmail.com,23,785.91
Aili.Hunfredo@gmail.com,79,164.18
Winny.Lilybelle@gmail.com,101,518.28
Elyssa.Bebe@gmail.com,113,941.93
Frank.Olin@gmail.com,89,158.82
Roxane.Lea@gmail.com,133,470.57
Marika.Berne@gmail.com,1,864.85
Kenna.Loring@gmail.com,97,985.31
Kristan.Roxanna@gmail.com,7,29.18
Lorne.Bohlin@gmail.com,102,678.07
Maridel.Weinreb@gmail.com,72,557.92
Layla.Tamsky@gmail.com,97,464.65
Tybie.Kolnick@gmail.com,20,692.02
Britte.Durware@gmail.com,50,209.57
Christy.Nore@gmail.com,144,596.05
Maud.Vastah@gmail.com,108,536.6
Marcy.Mullane@gmail.com,107,829.88
Arlena.Soneson@gmail.com,7,195.41
Drucie.Danby@gmail.com,144,287.04
Hildegaard.Marcellus@gmail.com,28,789.64
Karlee.Morrill@gmail.com,36,482.43
Rozele.Old@gmail.com,133,750.84
Christian.Damarra@gmail.com,139,326.4
Daphne.Ethban@gmail.com,25,427.51
Nerta.Wadell@gmail.com,26,449.48
Mara.Alexandr@gmail.com,107,880.91
Claresta.Henebry@gmail.com,153,629.18
Ayn.Kussell@gmail.com,75,148.07
Ebonee.Horan@gmail.com,120,836.53
Myrtice.Riva@gmail.com,122,144.53
Neila.Therine@gmail.com,3,486.57
Mahalia.Simmonds@gmail.com,141,989.22
Nannie.Halla@gmail.com,115,918.01
Deloria.Japeth@gmail.com,79,876.05
Dyann.Philoo@gmail.com,31,704.08
Rosaline.Elbertina@gmail.com,153,752.78
Tera.Audly@gmail.com,9,504.66
Lucille.Ader@gmail.com,159,925.16
Ardenia.Rubie@gmail.com,53,345.37
Binny.Baylor@gmail.com,61,726.13
Sindee.Sibyls@gmail.com,63,370.74
Kirstin.Arathorn@gmail.com,162,479.53
Jackie.Bakerman@gmail.com,89,350.81
Christian.Yate@gmail.com,87,110.85
Gloria.Bartlett@gmail.com,77,133.84
Marleah.Philoo@gmail.com,132,878.36
Raquela.Salchunas@gmail.com,41,301
Fidelia.Ruvolo@gmail.com,35,434.02
Gratia.Nelsen@gmail.com,58,689.95
Luci.Pernick@gmail.com,76,713.21
Delilah.Valoniah@gmail.com,38,804.29
Rosaline.Goldina@gmail.com,23,9.54
Tybie.Fleeta@gmail.com,128,610.41
Wynne.Warthman@gmail.com,84,211.73
Raquela.Adrienne@gmail.com,116,467.41
Emelina.Carvey@gmail.com,47,252.81
Babita.Donoghue@gmail.com,22,199.13
Danika.Honoria@gmail.com,27,673.5
Ada.Lanita@gmail.com,164,52.6
Cassondra.Lia@gmail.com,159,127.49
Aigneis.Rossner@gmail.com,43,107.34
Deloria.Flita@gmail.com,125,408.94
Joane.Marsden@gmail.com,40,203.91
Lelah.Anastatius@gmail.com,66,740.05
Justinn.Daegal@gmail.com,104,89.01
Barbi.Jacobah@gmail.com,153,299.41
Leeanne.Gower@gmail.com,160,669.8
Brianna.Brittani@gmail.com,153,101.35
Rhea.Dermott@gmail.com,15,997.42
Ayn.Skurnik@gmail.com,147,66.67
Sybille.Erich@gmail.com,102,348.53
Binny.Fabiola@gmail.com,14,359.38
Konstance.Terencio@gmail.com,37,790.78
Marsiella.Myrilla@gmail.com,108,863.99
Jenda.Sparhawk@gmail.com,146,553.83
Loree.Poppy@gmail.com,109,970.54
Jacquetta.Norrie@gmail.com,124,334.54
Melina.Helfand@gmail.com,128,706.8
Allis.Natica@gmail.com,114,380.64
Kalina.Lubin@gmail.com,152,619.63
Briney.Kalinda@gmail.com,10,397.23
Elsie.Beebe@gmail.com,57,714.61
Inga.Sinegold@gmail.com,165,308.97
Drucie.Brodench@gmail.com,67,812.38
Regina.Ioab@gmail.com,19,623.76
Demetris.Afton@gmail.com,163,321.91
Kristina.Thornburg@gmail.com,140,902.27
Jorry.Therine@gmail.com,28,471.54
Sidoney.Alwin@gmail.com,31,646.55
Joceline.Ax@gmail.com,152,634.7
Alleen.Eben@gmail.com,112,332.94
Myrtice.Yoko@gmail.com,50,101.79
Karlee.Wareing@gmail.com,25,702.49
Claudina.Adamsen@gmail.com,134,229.61
Ricky.Millda@gmail.com,1,98.79
Dagmar.Dosia@gmail.com,73,23.37
Janeczka.Bashemeth@gmail.com,7,958.86
Karlee.Leary@gmail.com,40,293.8
Konstance.Cullin@gmail.com,114,98.09
Gilda.Holbrook@gmail.com,69,201.23
Allyce.Gino@gmail.com,133,20.32
Lenna.Barbey@gmail.com,7,365.68
Ronna.Corrine@gmail.com,158,849.33
Sean.Whiffen@gmail.com,34,752.07
Leona.Mich@gmail.com,44,787.25
Lynnea.Eiser@gmail.com,106,318.29
Madeleine.Boycey@gmail.com,23,14.06
Basia.Dosia@gmail.com,20,58.86
Lusa.Artie@gmail.com,30,783.52
Fred.Papageno@gmail.com,94,306.42
Betta.Horan@gmail.com,22,892.73
Desirae.Vivle@gmail.com,68,631.43
Rori.Ricarda@gmail.com,167,83.69
Carolina.Chabot@gmail.com,154,823.66
Angela.Jaylene@gmail.com,113,702.02
Phylis.Rosette@gmail.com,81,535.01
Eugine.Alejoa@gmail.com,12,184.25
Nessie.Loleta@gmail.com,127,519.65
Britte.Ummersen@gmail.com,105,990.55
Neila.Dom@gmail.com,159,339.59
Alyssa.Sabella@gmail.com,88,169.95
Joane.Hermes@gmail.com,134,584.42
Cristabel.Desai@gmail.com,4,915.16
Lacie.Aaberg@gmail.com,11,143.61
Evaleen.Marlie@gmail.com,159,366.12
Camile.Elephus@gmail.com,28,9.43
Alejandra.Dermott@gmail.com,96,283.69
Sybille.Justinn@gmail.com,129,784.68
Tracey.Gwenore@gmail.com,119,957.77
Yolane.Anis@gmail.com,130,777.54
Nataline.Dominy@gmail.com,35,17.99
Giustina.Carvey@gmail.com,82,85.36
Livvyy.Nickola@gmail.com,41,132.36
Gretal.Poppy@gmail.com,124,730.84
Gisela.Rhu@gmail.com,7,836.18
Alexine.Ruvolo@gmail.com,108,761.84
Marti.Carmena@gmail.com,50,65.06
Zondra.Madaih@gmail.com,126,591.71
Marinna.Timon@gmail.com,103,475.35
Maisey.Tound@gmail.com,116,290.54
Celestyna.Devlen@gmail.com,53,643.59
Fred.Santoro@gmail.com,65,448.83
Maryellen.Liva@gmail.com,148,927.91
Maye.Forrer@gmail.com,153,603.22
Ronna.Philoo@gmail.com,80,229.89
Gilda.Kaja@gmail.com,68,259.13
Pamella.Drisko@gmail.com,52,694.38
Dennie.Romelda@gmail.com,62,655.21
Alisha.Marlie@gmail.com,57,906.36
Sadie.Florina@gmail.com,122,310.6
Barbara.Cleo@gmail.com,85,789.41
Leona.Tengdin@gmail.com,18,245.22
Dania.Denis@gmail.com,110,445.03
Melanie.Rudolph@gmail.com,164,720.42
Cyndie.Toor@gmail.com,5,685.81
Kirbee.Simmonds@gmail.com,167,513.32
Betta.Eugenia@gmail.com,83,221.09
Rochette.Audly@gmail.com,117,553.53
Philis.Heidt@gmail.com,106,293.56
Lindie.Kauppi@gmail.com,38,277.66
Elora.Dash@gmail.com,4,290.41
Bee.Sinegold@gmail.com,2,445.92
Wanda.Orlene@gmail.com,113,867.42
Beatriz.Eiser@gmail.com,72,104.63
Aurore.Iaverne@gmail.com,49,843.32
Margarette.Chabot@gmail.com,79,4.87
Diena.Burkle@gmail.com,105,347.65
Wendi.Berne@gmail.com,152,625.1
Steffane.Montgomery@gmail.com,2,828.92
Jerry.Annabella@gmail.com,115,304.39
Nita.Curren@gmail.com,155,983.11
Pearline.Paton@gmail.com,41,912.85
Ayn.Seligman@gmail.com,158,193.86
Morganica.Koehler@gmail.com,97,571.01
Allis.Greenwald@gmail.com,111,991.34
Flo.Hull@gmail.com,137,510.01
Kore.Hortensia@gmail.com,129,154.08
Margette.Germann@gmail.com,52,497.78
Mathilda.Madox@gmail.com,98,69.9
Goldie.Judye@gmail.com,29,199.88
Annice.Danby@gmail.com,100,286.6
Queenie.Karylin@gmail.com,114,874.52
Korrie.Narton@gmail.com,50,936.77
Alia.Brady@gmail.com,7,51.15
Barbara.Rolf@gmail.com,49,440.34
Caryl.Sprage@gmail.com,150,916.02
Penelopa.Eno@gmail.com,87,34.15
Micheline.Daegal@gmail.com,133,685.55
Corly.Wooster@gmail.com,100,106.39
Eve.Primalia@gmail.com,66,497.99
Lauryn.Stilwell@gmail.com,146,705
Collen.Newell@gmail.com,136,623.27
Leona.Ochs@gmail.com,151,591.58
Meg.Ashok@gmail.com,126,85.3
Shauna.Syd@gmail.com,58,6.12
Chastity.Breed@gmail.com,153,768.9
Justinn.Gaspard@gmail.com,135,77.68
Aryn.Durante@gmail.com,120,654.21
Bee.Mintz@gmail.com,1,255.08
Ezmeralda.Selway@gmail.com,62,236.62
Jemie.Maisey@gmail.com,44,485.33
Rochette.Earlie@gmail.com,87,975.23
Bobinette.Jehu@gmail.com,121,869.25
Lelah.Skurnik@gmail.com,89,572.33
Sabina.Hillel@gmail.com,167,118.18
Clementine.Lamoree@gmail.com,32,600.05
Ann-Marie.Roche@gmail.com,153,162.71
Lyssa.Millda@gmail.com,127,791.69
Jorry.Kesley@gmail.com,93,258.81
Bee.Hubert@gmail.com,149,106.17
Lily.Pacorro@gmail.com,126,979.35
Karly.Fleeta@gmail.com,158,173.39
Donetta.Eckblad@gmail.com,119,495.28
Livvyy.Federica@gmail.com,132,454.87
Philis.Fosque@gmail.com,162,242.25
Vanessa.Ciapas@gmail.com,91,12.3
Alleen.Sikorski@gmail.com,47,230.81
Florie.Tippets@gmail.com,13,603.43
Elise.Nadia@gmail.com,128,110.95
Penelopa.Lunsford@gmail.com,32,822.2
Lanae.Katrine@gmail.com,134,350.67
Tabbatha.Shields@gmail.com,65,134.96
Ellette.Gaulin@gmail.com,73,954.61
Molli.Moseley@gmail.com,100,119.88
Jobi.Pelagias@gmail.com,39,222.5
Fidelia.Pettiford@gmail.com,100,964.89
Barbara.Tyson@gmail.com,115,233.45
Konstance.Vastah@gmail.com,55,547.3
Melina.Dahlia@gmail.com,163,113.78
Jeanna.Mallon@gmail.com,52,855.65
Di.Bluh@gmail.com,160,88.51
Clarice.Pacorro@gmail.com,117,714.39
Debee.Darian@gmail.com,35,675.12
Margette.Suanne@gmail.com,51,660.57
Korrie.Donell@gmail.com,106,932.97
Susette.Bahr@gmail.com,22,484.25
Emylee.Lemuela@gmail.com,134,337.79
Natka.Lalitta@gmail.com,64,67.53
Madelle.Schenck@gmail.com,65,505.3
Mireielle.Ammann@gmail.com,28,766.82
Sherrie.Schroth@gmail.com,101,573.52
Margette.Behre@gmail.com,1,557.38
Layla.Lipson@gmail.com,162,595.29
Sashenka.Warthman@gmail.com,30,877.47
Dode.Kannry@gmail.com,46,484.77
Nannie.Imelida@gmail.com,78,798.67
Mary.Vins@gmail.com,42,334.13
Mildrid.Seessel@gmail.com,7,588.17
Karly.Erlandson@gmail.com,83,622.07
Annabela.Doig@gmail.com,14,508.69
Pamella.Waite@gmail.com,61,974
Celestyna.Hartnett@gmail.com,106,181.19
Cristabel.Edison@gmail.com,59,930.49
Nikki.Gaspard@gmail.com,55,946.21
Ginnie.Rooney@gmail.com,31,293.85
Taffy.Decato@gmail.com,96,848.82
Selma.Lenny@gmail.com,61,941.43
Marika.Matthew@gmail.com,30,520.07
Maye.Camden@gmail.com,67,502.89
Britte.Zuzana@gmail.com,83,306.04
Gerrie.Eachern@gmail.com,76,110.59
Lanae.Duwalt@gmail.com,151,624.46
Raina.Tamsky@gmail.com,44,88.06
Fred.Alisia@gmail.com,70,925.4
Magdalena.Lytton@gmail.com,86,491.88
Merci.Richers@gmail.com,150,290.74
Nessie.Brittani@gmail.com,98,190.69
Alleen.Valerio@gmail.com,42,706.79
Jorry.Etom@gmail.com,62,995.88
Deirdre.Bluh@gmail.com,128,47.77
Jean.Rudolph@gmail.com,15,540.71
Celisse.Noman@gmail.com,54,261.11
Dorothy.Merat@gmail.com,105,689.34
Britte.Annice@gmail.com,3,263.27
Hyacinthe.Japeth@gmail.com,166,99.23
Myrtice.Rolf@gmail.com,6,228.49
Karolina.Couture@gmail.com,46,535.67
Jan.Ries@gmail.com,85,715.3
Albertina.Skurnik@gmail.com,50,297.66
Helena.Isacco@gmail.com,45,996.19
Patricia.Leonard@gmail.com,167,684.91
Tera.Cosenza@gmail.com,80,684.52
Carlie.Hylan@gmail.com,17,221.77
Dorthy.Erlandson@gmail.com,59,219.07
Kassey.Atonsah@gmail.com,72,989.95
Eve.Hebner@gmail.com,69,830.19
Lanna.Center@gmail.com,128,417.49
Fina.Linehan@gmail.com,161,256.61
Adelle.Madox@gmail.com,75,197.83
Dania.Edison@gmail.com,8,2.76
Ada.Ahab@gmail.com,95,770.83
Sheelagh.Korey@gmail.com,161,433.45
Kellen.Sekofski@gmail.com,15,273.76
Hermione.Chem@gmail.com,164,768.11
Benita.Gaspard@gmail.com,24,227.86
Helena.Ciapas@gmail.com,35,663.54
Norine.Hirsch@gmail.com,68,735.51
Kellen.Pettiford@gmail.com,62,768.96
Fidelia.Winnick@gmail.com,22,912.25
Joane.Huggins@gmail.com,30,340.85
Mahalia.Grosz@gmail.com,26,22.24
Livvyy.Deegan@gmail.com,97,58.18
Fanny.Halsey@gmail.com,43,117.37
Elka.Astra@gmail.com,40,143.08
Ezmeralda.Malina@gmail.com,10,16.75
Celestyna.Shama@gmail.com,161,330.25
Larine.Zeeba@gmail.com,146,756.2
Paola.Franza@gmail.com,98,432
Ruthe.Malanie@gmail.com,20,147.08
Orsola.Mandler@gmail.com,140,811.37
Bernardine.Holbrook@gmail.com,140,698.46
Philis.McLaughlin@gmail.com,165,454.83
Gianina.Helve@gmail.com,14,323.97
Danny.Lewes@gmail.com,78,603.08
Constance.Crudden@gmail.com,62,911.78
Larine.Angelis@gmail.com,8,497.54
Mellicent.Ashely@gmail.com,16,177.1
Ricky.Gaspard@gmail.com,107,762.61
Lenna.Egbert@gmail.com,71,719.9
Donnie.Penelopa@gmail.com,164,457.42
Karly.My@gmail.com,23,750.04
Clarice.Atcliffe@gmail.com,158,258.01
Krystle.Phi@gmail.com,36,404.12
Marcy.Cassius@gmail.com,143,328.8
Joleen.Zitvaa@gmail.com,156,469.74
Allyce.Jorgan@gmail.com,28,89.1
Giustina.Medrek@gmail.com,20,267.77
Carree.Helfand@gmail.com,44,363.94
Lucy.Velick@gmail.com,97,81.37
Tonia.O'Rourke@gmail.com,33,366.67
Brandise.Noman@gmail.com,69,748.18
Joane.Grimbly@gmail.com,112,72.76
Bertine.Lattie@gmail.com,60,239.94
Perry.Gillan@gmail.com,90,482.91
Hyacinthe.Elbertina@gmail.com,18,294.92
Kittie.Ethban@gmail.com,20,46.18
Raf.Jerold@gmail.com,143,444.67
Fred.Santoro@gmail.com,156,61.12
Elvira.Ledah@gmail.com,46,129.08
Anthia.Zeeba@gmail.com,83,509.49
Meghann.Goode@gmail.com,13,657.2
Kathi.Smitt@gmail.com,30,891.36
Cindelyn.Donoghue@gmail.com,27,551.57
Dode.Stilwell@gmail.com,67,166.57
Mary.Lytton@gmail.com,68,432.66
Vinita.Hollingsworth@gmail.com,136,198.1
Ninnetta.Hull@gmail.com,157,660.5
Renie.Kristi@gmail.com,40,771.07
Layla.Clywd@gmail.com,123,218.32
Zondra.Daniele@gmail.com,119,752.2
Binny.Maisey@gmail.com,155,705.87
Linzy.Danby@gmail.com,48,986.9
Julieta.Kaete@gmail.com,56,382.04
Jerry.Neva@gmail.com,143,340.08
Dennie.Ball@gmail.com,77,57.8
Lilith.Wyn@gmail.com,106,455.47
Shel.Anis@gmail.com,93,918.9
Jillayne.Erminia@gmail.com,18,575.99
Jerry.Rugen@gmail.com,164,486.5
Dennie.Woodberry@gmail.com,58,219.15
Amelia.Kannry@gmail.com,101,625.81
Liana.Kosey@gmail.com,132,471.53
Nariko.Aaberg@gmail.com,95,507.47
Binny.Clywd@gmail.com,69,632.66
Misha.Ehrman@gmail.com,131,813.36
Jasmina.Ashok@gmail.com,73,606.09
Kial.Ferino@gmail.com,101,671.92
Rhea.Annice@gmail.com,145,621.63
Cherrita.Bendick@gmail.com,138,747.05
Sheree.Joli@gmail.com,123,364.2
Nicoli.Bultman@gmail.com,44,709.71
Cherilyn.Damarra@gmail.com,144,125.78
Rochette.Bouchard@gmail.com,111,739.11
June.Margret@gmail.com,6,952.46
Jean.Gibbeon@gmail.com,109,683.2
Luci.Schalles@gmail.com,56,214.23
Ada.Pitt@gmail.com,17,713.55
Glenda.Sabella@gmail.com,63,208.42
Jolyn.Travax@gmail.com,63,679.62
Elyssa.Pandolfi@gmail.com,15,496.39
Sonni.Palocz@gmail.com,161,996.84
Keelia.Zuzana@gmail.com,53,925.24
Rosaline.Sperling@gmail.com,129,197.67
Emilia.Fitzsimmons@gmail.com,120,880.76
Bee.Arathorn@gmail.com,157,384.45
Genovera.Bivins@gmail.com,19,867.13
Luci.Duwalt@gmail.com,59,83.87
Donnie.Jehu@gmail.com,165,252.11
Anica.Papageno@gmail.com,134,266.93
Dacia.Granoff@gmail.com,39,963.93
Calla.Sadowski@gmail.com,79,343.08
Dode.Freddi@gmail.com,90,391.64
Flo.Brieta@gmail.com,12,501.58
Carolina.Chauncey@gmail.com,51,511.62
Nollie.Dex@gmail.com,87,8.57
Kayla.Simmonds@gmail.com,134,578.68
Melisent.Jacinda@gmail.com,112,326.46
Maridel.Seessel@gmail.com,83,323.42
Caryl.Zuzana@gmail.com,149,263.9
Daune.Norrie@gmail.com,59,210.97
Annaliese.Clywd@gmail.com,44,54.35
Eugine.Rogerio@gmail.com,93,276.35
Elise.Talia@gmail.com,114,997.5
Carlie.Thunell@gmail.com,23,899.52
Alyda.Kenwood@gmail.com,42,849.78
Angela.Raychel@gmail.com,5,103.91
Briney.Tomasina@gmail.com,60,617.06
Kelly.Lamoree@gmail.com,134,157.59
Caressa.Faso@gmail.com,78,958.13
