emailID,likes_channelID,likesWatch_time
Jolyn.Faust@gmail.com,26,3.79
Natka.Cressida@gmail.com,23,5.4
Glynnis.Stuart@gmail.com,59,4.89
Lynde.Codding@gmail.com,99,2.25
Lisette.Jary@gmail.com,42,2.7
Kassey.Even@gmail.com,128,3.84
Wanda.Lacombe@gmail.com,29,1.37
Dania.Pattin@gmail.com,95,1.29
Charissa.Isidore@gmail.com,19,5.5
Marline.Hylan@gmail.com,124,4.18
Angelique.Pelagias@gmail.com,28,1.1
Belinda.Yorick@gmail.com,34,4.7
Ronna.Yusuk@gmail.com,35,4.05
Cecile.Dielu@gmail.com,131,5.81
Merci.Natica@gmail.com,96,3.33
Dacia.Korey@gmail.com,21,3.93
Genevra.Goldina@gmail.com,62,2.42
Christy.Barbey@gmail.com,150,1.3
Talya.Berard@gmail.com,55,4.35
Mathilda.Annice@gmail.com,142,3.47
Zaria.Clarissa@gmail.com,150,5.46
Monika.Ummersen@gmail.com,81,4.17
Gisela.Sharl@gmail.com,82,5.14
Almeta.Tjon@gmail.com,112,1.79
Norine.Margret@gmail.com,52,2.82
Anica.Gaulin@gmail.com,73,5.19
Harmonia.Briney@gmail.com,131,2.13
Konstance.Henrie@gmail.com,138,4.35
Jenda.Zeeba@gmail.com,105,2.19
Ekaterina.Sherrie@gmail.com,51,2.62
Amelia.Juan@gmail.com,25,4.1
Alia.Jacinda@gmail.com,93,1.93
Florencia.Hylan@gmail.com,30,2.49
Perry.Howlyn@gmail.com,166,5.41
Kial.Ventre@gmail.com,22,4.38
Natka.Felecia@gmail.com,52,1.52
Barbi.Mandler@gmail.com,50,2.33
Dione.Alrich@gmail.com,129,5.61
Maryellen.Thomasina@gmail.com,44,4.48
Deane.Pettiford@gmail.com,7,5.38
Corene.Rosalba@gmail.com,39,3.64
Aaren.Dichy@gmail.com,130,2.69
Adore.Emmy@gmail.com,38,4.66
Britni.Faust@gmail.com,126,4.26
Frieda.Teddman@gmail.com,49,2.05
Vonny.Levey@gmail.com,36,4.63
Dulce.Talia@gmail.com,71,5.49
Lyssa.Vernier@gmail.com,145,2.27
Lexine.Jerold@gmail.com,163,4.6
Therine.Skell@gmail.com,165,4.99
Tersina.Dulciana@gmail.com,50,2.54
Hermione.Old@gmail.com,43,2.8
Paulita.Charity@gmail.com,99,3.84
Fred.Faria@gmail.com,39,3.88
Emma.Morrill@gmail.com,127,3.74
Britni.Douglass@gmail.com,73,4.45
Hyacinthe.Emerson@gmail.com,69,3.09
Violet.Center@gmail.com,29,4.54
Fernande.Lauraine@gmail.com,110,3.45
Arlena.Ehrman@gmail.com,45,4.32
Lynea.Sadowski@gmail.com,124,3.02
Gretal.Swigart@gmail.com,160,1.31
Marika.Nerita@gmail.com,39,1.28
Lorie.Percy@gmail.com,8,1.21
Daryl.Belanger@gmail.com,84,4.48
Elyssa.Modie@gmail.com,33,4.12
Robbi.Nerita@gmail.com,23,1.39
Myrtice.Shirberg@gmail.com,87,4.78
Tani.Clara@gmail.com,23,1.55
Linet.Thad@gmail.com,105,2
Lyssa.Henrie@gmail.com,55,4.85
Diena.Francene@gmail.com,97,3.93
Karlee.Eckblad@gmail.com,149,5.76
Clo.Caitlin@gmail.com,29,5.84
Deloria.Belanger@gmail.com,14,5.25
Betta.Muriel@gmail.com,8,4.8
Ida.Garek@gmail.com,129,1.78
Daune.Danby@gmail.com,141,4.89
Annaliese.Abbot@gmail.com,50,5.37
Dagmar.Thornburg@gmail.com,68,4.46
Deedee.Gregrory@gmail.com,51,4.91
Chickie.Hermes@gmail.com,90,3.19
Glenda.Crudden@gmail.com,93,1.87
Rori.Rugen@gmail.com,59,2.11
Ileana.Hepsibah@gmail.com,88,1.1
Esmeralda.Ietta@gmail.com,91,4.73
Renae.Stav@gmail.com,138,1.14
Katleen.Warthman@gmail.com,48,2.01
Carilyn.Edmund@gmail.com,62,2.02
Charlena.Morrill@gmail.com,94,4.36
Lelah.LaRue@gmail.com,53,3.69
Ezmeralda.Gregrory@gmail.com,160,3.15
Bobbi.Kiersten@gmail.com,92,1.58
Quintina.Hashim@gmail.com,110,4.68
Kimmy.Bearnard@gmail.com,113,4.51
Ericka.Alisia@gmail.com,39,1.18
Merci.Love@gmail.com,98,2.08
Kayla.Wyn@gmail.com,63,4.95
Silvana.Ramona@gmail.com,32,1.73
Marika.Vittoria@gmail.com,88,4.48
Leontine.Klemperer@gmail.com,158,3.7
Caritta.Suanne@gmail.com,4,3.78
Sissy.Cordi@gmail.com,92,2.05
Alex.Hewitt@gmail.com,6,4.06
Hildegaard.McCutcheon@gmail.com,46,4.99
Jobi.Bonilla@gmail.com,30,5.12
Zia.Hoban@gmail.com,110,4.39
Danny.Kamaria@gmail.com,152,2.26
Berget.Bonilla@gmail.com,19,1.49
Linet.Cecile@gmail.com,44,2.72
Correy.Wandie@gmail.com,34,3.51
Brianna.Chauncey@gmail.com,93,5.83
Ginnie.Leary@gmail.com,103,3.95
Sam.Oster@gmail.com,33,3.99
Almeta.Pelagias@gmail.com,140,2.68
Carmencita.Mich@gmail.com,74,5.26
Elise.Niccolo@gmail.com,32,1.45
Celestyna.Saree@gmail.com,11,4.14
Carilyn.Lory@gmail.com,150,2.33
Cindelyn.Moina@gmail.com,129,4.47
Daryl.Dreda@gmail.com,21,4.53
Yetty.Francene@gmail.com,146,2.7
Peri.Harned@gmail.com,19,4.96
Marcelline.Rosalba@gmail.com,146,1.17
Lauryn.Magnolia@gmail.com,40,2.08
Deirdre.Avi@gmail.com,10,4.05
Dolli.Forrer@gmail.com,80,4.09
Annabela.Bertold@gmail.com,127,2.2
Marcelline.Kiersten@gmail.com,33,4.46
Janenna.Aurelio@gmail.com,74,2.99
Belinda.Chaing@gmail.com,78,4.06
Nickie.Ries@gmail.com,23,4.33
Mahalia.Leopold@gmail.com,37,4.19
Queenie.Sophronia@gmail.com,137,5.68
Bobinette.Fleeta@gmail.com,6,5.89
Barbara.Othilia@gmail.com,152,5.87
Katleen.Standing@gmail.com,151,1.43
Kassey.Edmund@gmail.com,94,3.5
Lenna.Schonfeld@gmail.com,64,1.47
Marnia.Naor@gmail.com,14,4.36
Annabela.Amethist@gmail.com,133,1.83
Fred.Reidar@gmail.com,55,1.05
Ethel.Velick@gmail.com,9,1.32
Sonni.Martguerita@gmail.com,103,2.21
Rhea.Dudley@gmail.com,140,3.04
Trudie.Tufts@gmail.com,101,1.83
Hannis.O'Rourke@gmail.com,150,5.28
Kayla.Niles@gmail.com,125,5.72
Dale.Hourigan@gmail.com,131,3.12
Lusa.Pettiford@gmail.com,163,3.09
Maurene.Donoghue@gmail.com,83,2.43
Lexine.Halsey@gmail.com,139,5.84
Rebeca.Bearnard@gmail.com,99,4.32
Betta.Kaja@gmail.com,34,2.13
Collen.Letsou@gmail.com,8,3.73
Tilly.Shelba@gmail.com,133,5.31
Basia.Modie@gmail.com,147,4.52
Sandie.Klotz@gmail.com,126,4.41
Deirdre.Wilkinson@gmail.com,1,5.79
Merrie.Erb@gmail.com,22,5.94
Karina.Burkle@gmail.com,131,3.54
Petronia.Sothena@gmail.com,22,5.29
June.Docilla@gmail.com,74,3.5
Siana.Thad@gmail.com,25,4.76
Kirbee.Rugen@gmail.com,141,3.32
Robbi.Roscoe@gmail.com,129,5.39
Cristine.Edee@gmail.com,162,2.77
Ilse.Isacco@gmail.com,159,2.64
Aurore.Irmine@gmail.com,93,4.71
Debee.Forrer@gmail.com,68,1.35
Lynde.Truc@gmail.com,10,2.08
Kenna.Bendick@gmail.com,26,5.36
Sandie.Salchunas@gmail.com,117,5.21
Sara-Ann.Hanshaw@gmail.com,89,4.15
Demetris.Boehike@gmail.com,142,5.87
Pamella.Penelopa@gmail.com,94,4.23
Berget.Rosemary@gmail.com,123,5.03
Kristan.Odysseus@gmail.com,138,1
Babita.Shaddock@gmail.com,108,3.71
Wendi.Nahum@gmail.com,98,2.77
Roslyn.Cordi@gmail.com,44,3.98
Selma.Hunfredo@gmail.com,128,5.6
Daryl.Thad@gmail.com,132,5.71
Nicoli.Izaak@gmail.com,152,3.82
Marcelline.Crudden@gmail.com,105,2.18
Shandie.Sinegold@gmail.com,163,5.94
Barbara.Maurine@gmail.com,37,3.08
Kial.Medrek@gmail.com,103,3.21
Bee.Macey@gmail.com,89,3.82
Bobbi.Cyrie@gmail.com,57,2.53
Mariele.Nickola@gmail.com,15,3.6
Jennica.Campball@gmail.com,45,3.84
Iseabal.Muriel@gmail.com,21,4.83
Siana.Arathorn@gmail.com,106,2.94
Shandie.Schroth@gmail.com,110,4.63
Codie.Valoniah@gmail.com,145,4.97
Shauna.Korey@gmail.com,155,1.84
Ricky.Karylin@gmail.com,101,5.77
Viviene.Gwenore@gmail.com,61,3.12
Celestyna.Ietta@gmail.com,21,4.09
Netty.Ludewig@gmail.com,122,1.35
Ira.Serilda@gmail.com,31,3.9
Hannis.Stelle@gmail.com,33,4.43
Shell.Karylin@gmail.com,45,2.44
Olwen.Papageno@gmail.com,155,1.39
Kylynn.Nisbet@gmail.com,46,1.5
Leeanne.Lamoree@gmail.com,117,2.14
Clo.Brady@gmail.com,141,4.18
Felice.Sibyls@gmail.com,35,3.03
Konstance.Muriel@gmail.com,165,1.57
Teriann.Shelba@gmail.com,164,3.11
Natka.Ralfston@gmail.com,18,3.03
Kittie.Salvidor@gmail.com,6,1.47
Viki.Strephon@gmail.com,11,2.75
Merle.Euridice@gmail.com,122,2.26
Jacquetta.Dearborn@gmail.com,130,4.24
Tobe.Shanley@gmail.com,13,1.11
Dode.Pattin@gmail.com,113,4.78
Edee.Prouty@gmail.com,160,2.83
Marinna.Diann@gmail.com,74,4.03
Dione.Wenda@gmail.com,116,3.27
Gisela.Boehike@gmail.com,137,2.84
Adelle.Kauppi@gmail.com,144,3.74
Jaime.Hull@gmail.com,62,1.16
Ingrid.Mich@gmail.com,7,5.77
Mara.Hilbert@gmail.com,111,2.45
Theodora.Catie@gmail.com,68,5.38
Aili.Hunfredo@gmail.com,126,4.92
Winny.Lilybelle@gmail.com,73,3.12
Elyssa.Bebe@gmail.com,63,4.86
Frank.Olin@gmail.com,134,4.95
Roxane.Lea@gmail.com,84,3.75
Marika.Berne@gmail.com,27,2.34
Kenna.Loring@gmail.com,12,2.03
Kristan.Roxanna@gmail.com,119,1.36
Lorne.Bohlin@gmail.com,146,3.88
Maridel.Weinreb@gmail.com,10,3.68
Layla.Tamsky@gmail.com,114,1.49
Tybie.Kolnick@gmail.com,159,2.09
Britte.Durware@gmail.com,60,2.52
Christy.Nore@gmail.com,31,1.9
Maud.Vastah@gmail.com,144,2.61
Marcy.Mullane@gmail.com,132,3.3
Arlena.Soneson@gmail.com,126,1.21
Drucie.Danby@gmail.com,50,1.82
Hildegaard.Marcellus@gmail.com,19,1.44
Karlee.Morrill@gmail.com,123,2.2
Rozele.Old@gmail.com,152,2.51
Christian.Damarra@gmail.com,83,1.83
Daphne.Ethban@gmail.com,30,1.96
Nerta.Wadell@gmail.com,85,4.59
Mara.Alexandr@gmail.com,68,4.62
Claresta.Henebry@gmail.com,77,1.74
Ayn.Kussell@gmail.com,32,1.3
Ebonee.Horan@gmail.com,65,1.32
Myrtice.Riva@gmail.com,45,2.87
Neila.Therine@gmail.com,44,4.85
Mahalia.Simmonds@gmail.com,88,1.27
Nannie.Halla@gmail.com,36,5.83
Deloria.Japeth@gmail.com,103,3.13
Dyann.Philoo@gmail.com,34,3.72
Rosaline.Elbertina@gmail.com,3,4.06
Tera.Audly@gmail.com,74,2.73
Lucille.Ader@gmail.com,64,3.93
Ardenia.Rubie@gmail.com,18,2.72
Binny.Baylor@gmail.com,105,5.57
Sindee.Sibyls@gmail.com,124,5.18
Kirstin.Arathorn@gmail.com,143,2.06
Jackie.Bakerman@gmail.com,31,1.46
Christian.Yate@gmail.com,45,3.37
Gloria.Bartlett@gmail.com,45,5.22
Marleah.Philoo@gmail.com,29,4.2
Raquela.Salchunas@gmail.com,89,4.28
Fidelia.Ruvolo@gmail.com,158,2.76
Gratia.Nelsen@gmail.com,109,4.29
Luci.Pernick@gmail.com,157,2.54
Delilah.Valoniah@gmail.com,92,2.81
Rosaline.Goldina@gmail.com,29,2.72
Tybie.Fleeta@gmail.com,21,4.79
Wynne.Warthman@gmail.com,33,4.08
Raquela.Adrienne@gmail.com,10,4.63
Emelina.Carvey@gmail.com,156,1.44
Babita.Donoghue@gmail.com,104,5.36
Danika.Honoria@gmail.com,115,1.4
Ada.Lanita@gmail.com,90,1.76
Cassondra.Lia@gmail.com,19,5.48
Aigneis.Rossner@gmail.com,115,3.92
Deloria.Flita@gmail.com,55,3.98
Joane.Marsden@gmail.com,144,3.15
Lelah.Anastatius@gmail.com,57,5.19
Justinn.Daegal@gmail.com,105,2.07
Barbi.Jacobah@gmail.com,101,1.01
Leeanne.Gower@gmail.com,92,2.62
Brianna.Brittani@gmail.com,114,3.18
Rhea.Dermott@gmail.com,76,3.67
Ayn.Skurnik@gmail.com,63,3.77
Sybille.Erich@gmail.com,117,2.3
Binny.Fabiola@gmail.com,73,1.84
Konstance.Terencio@gmail.com,125,3.57
Marsiella.Myrilla@gmail.com,8,3.34
Jenda.Sparhawk@gmail.com,128,2.03
Loree.Poppy@gmail.com,4,3.8
Jacquetta.Norrie@gmail.com,137,3.31
Melina.Helfand@gmail.com,79,4.92
Allis.Natica@gmail.com,48,2.75
Kalina.Lubin@gmail.com,70,5.64
Briney.Kalinda@gmail.com,111,5.25
Elsie.Beebe@gmail.com,164,4.14
Inga.Sinegold@gmail.com,42,1.49
Drucie.Brodench@gmail.com,142,5.47
Regina.Ioab@gmail.com,75,4.48
Demetris.Afton@gmail.com,7,2.23
Kristina.Thornburg@gmail.com,131,1.41
Jorry.Therine@gmail.com,119,3.12
Sidoney.Alwin@gmail.com,57,1.61
Joceline.Ax@gmail.com,116,4.41
Alleen.Eben@gmail.com,82,4.68
Myrtice.Yoko@gmail.com,82,4.14
Karlee.Wareing@gmail.com,46,5.02
Claudina.Adamsen@gmail.com,92,1.04
Ricky.Millda@gmail.com,77,1.24
Dagmar.Dosia@gmail.com,112,5.57
Janeczka.Bashemeth@gmail.com,87,1.08
Karlee.Leary@gmail.com,27,2.95
Konstance.Cullin@gmail.com,54,3.22
Gilda.Holbrook@gmail.com,48,2.66
Allyce.Gino@gmail.com,123,2.53
Lenna.Barbey@gmail.com,100,5.73
Ronna.Corrine@gmail.com,36,3.19
Sean.Whiffen@gmail.com,54,2.45
Leona.Mich@gmail.com,135,5.22
Lynnea.Eiser@gmail.com,75,2.91
Madeleine.Boycey@gmail.com,154,4.69
Basia.Dosia@gmail.com,110,2.02
Lusa.Artie@gmail.com,74,2.09
Fred.Papageno@gmail.com,154,3.22
Betta.Horan@gmail.com,62,2.51
Desirae.Vivle@gmail.com,48,1.44
Rori.Ricarda@gmail.com,93,2.48
Carolina.Chabot@gmail.com,164,5.82
Angela.Jaylene@gmail.com,126,5.49
Phylis.Rosette@gmail.com,126,5.73
Eugine.Alejoa@gmail.com,27,5.54
Nessie.Loleta@gmail.com,148,2.91
Britte.Ummersen@gmail.com,72,4.85
Neila.Dom@gmail.com,122,3.01
Alyssa.Sabella@gmail.com,69,5.81
Joane.Hermes@gmail.com,125,3.27
Cristabel.Desai@gmail.com,48,4.21
Lacie.Aaberg@gmail.com,149,1.89
Evaleen.Marlie@gmail.com,42,5.84
Camile.Elephus@gmail.com,71,4.78
Alejandra.Dermott@gmail.com,43,4.11
Sybille.Justinn@gmail.com,87,1.89
Tracey.Gwenore@gmail.com,56,3.97
Yolane.Anis@gmail.com,59,2.9
Nataline.Dominy@gmail.com,76,4.58
Giustina.Carvey@gmail.com,1,2.03
Livvyy.Nickola@gmail.com,5,5.04
Gretal.Poppy@gmail.com,162,1.03
Gisela.Rhu@gmail.com,86,5.55
Alexine.Ruvolo@gmail.com,2,2.48
Marti.Carmena@gmail.com,45,2.2
Zondra.Madaih@gmail.com,101,4.36
Marinna.Timon@gmail.com,133,4.51
Maisey.Tound@gmail.com,31,1.97
Celestyna.Devlen@gmail.com,28,2.69
Fred.Santoro@gmail.com,36,3.36
Maryellen.Liva@gmail.com,78,5.04
Maye.Forrer@gmail.com,92,2.5
Ronna.Philoo@gmail.com,105,4.3
Gilda.Kaja@gmail.com,152,4.74
Pamella.Drisko@gmail.com,83,3.64
Dennie.Romelda@gmail.com,87,4.4
Alisha.Marlie@gmail.com,68,4.5
Sadie.Florina@gmail.com,25,4.06
Barbara.Cleo@gmail.com,11,1.45
Leona.Tengdin@gmail.com,34,4.97
Dania.Denis@gmail.com,21,1.93
Melanie.Rudolph@gmail.com,1,3.91
Cyndie.Toor@gmail.com,10,4.43
Kirbee.Simmonds@gmail.com,115,4.41
Betta.Eugenia@gmail.com,87,4.44
Rochette.Audly@gmail.com,146,3.74
Philis.Heidt@gmail.com,89,4.75
Lindie.Kauppi@gmail.com,157,2.58
Elora.Dash@gmail.com,37,5.63
Bee.Sinegold@gmail.com,3,2.52
Wanda.Orlene@gmail.com,63,4.71
Beatriz.Eiser@gmail.com,137,3.14
Aurore.Iaverne@gmail.com,77,4.09
Margarette.Chabot@gmail.com,107,4.85
Diena.Burkle@gmail.com,45,3.94
Wendi.Berne@gmail.com,81,5.54
Steffane.Montgomery@gmail.com,78,3.78
Jerry.Annabella@gmail.com,14,2.2
Nita.Curren@gmail.com,41,1.61
Pearline.Paton@gmail.com,87,1.42
Ayn.Seligman@gmail.com,147,5.71
Morganica.Koehler@gmail.com,120,5.3
Allis.Greenwald@gmail.com,76,4.42
Flo.Hull@gmail.com,28,1.09
Kore.Hortensia@gmail.com,43,3.43
Margette.Germann@gmail.com,54,4.08
Mathilda.Madox@gmail.com,146,2.91
Goldie.Judye@gmail.com,100,1.31
Annice.Danby@gmail.com,100,3.32
Queenie.Karylin@gmail.com,11,3.98
Korrie.Narton@gmail.com,126,4.45
Alia.Brady@gmail.com,42,5.23
Barbara.Rolf@gmail.com,107,4.52
Caryl.Sprage@gmail.com,4,5.29
Penelopa.Eno@gmail.com,146,1.27
Micheline.Daegal@gmail.com,83,5.85
Corly.Wooster@gmail.com,156,5.41
Eve.Primalia@gmail.com,115,5.14
Lauryn.Stilwell@gmail.com,39,4.27
Collen.Newell@gmail.com,25,1.93
Leona.Ochs@gmail.com,161,4.61
Meg.Ashok@gmail.com,151,5.83
Shauna.Syd@gmail.com,64,2.09
Chastity.Breed@gmail.com,163,4.76
Justinn.Gaspard@gmail.com,67,2.36
Aryn.Durante@gmail.com,22,2.95
Bee.Mintz@gmail.com,67,4.02
Ezmeralda.Selway@gmail.com,111,4.64
Jemie.Maisey@gmail.com,79,1.91
Rochette.Earlie@gmail.com,140,2.1
Bobinette.Jehu@gmail.com,70,2.83
Lelah.Skurnik@gmail.com,147,3.51
Sabina.Hillel@gmail.com,117,5.94
Clementine.Lamoree@gmail.com,79,5.74
Ann-Marie.Roche@gmail.com,162,1.33
Lyssa.Millda@gmail.com,84,4.18
Jorry.Kesley@gmail.com,72,2.2
Bee.Hubert@gmail.com,18,3.75
Lily.Pacorro@gmail.com,141,2.86
Karly.Fleeta@gmail.com,20,2.76
Donetta.Eckblad@gmail.com,145,3.34
Livvyy.Federica@gmail.com,143,3.8
Philis.Fosque@gmail.com,12,2.38
Vanessa.Ciapas@gmail.com,120,3.03
Alleen.Sikorski@gmail.com,58,5.76
Florie.Tippets@gmail.com,18,3.54
Elise.Nadia@gmail.com,156,5.95
Penelopa.Lunsford@gmail.com,21,1.35
Lanae.Katrine@gmail.com,115,1.38
Tabbatha.Shields@gmail.com,18,5.95
Ellette.Gaulin@gmail.com,1,1.57
Molli.Moseley@gmail.com,117,3.43
Jobi.Pelagias@gmail.com,28,1.2
Fidelia.Pettiford@gmail.com,103,5.07
Barbara.Tyson@gmail.com,166,1.24
Konstance.Vastah@gmail.com,46,3.1
Melina.Dahlia@gmail.com,163,4.04
Jeanna.Mallon@gmail.com,62,3.26
Di.Bluh@gmail.com,29,3.84
Clarice.Pacorro@gmail.com,56,3.73
Debee.Darian@gmail.com,45,5.1
Margette.Suanne@gmail.com,85,1.95
Korrie.Donell@gmail.com,50,5.93
Susette.Bahr@gmail.com,58,3.28
Emylee.Lemuela@gmail.com,16,1.46
Natka.Lalitta@gmail.com,35,1.77
Madelle.Schenck@gmail.com,11,5.03
Mireielle.Ammann@gmail.com,143,4.63
Sherrie.Schroth@gmail.com,69,2.46
Margette.Behre@gmail.com,119,1.27
Layla.Lipson@gmail.com,107,2.76
Sashenka.Warthman@gmail.com,68,2.62
Dode.Kannry@gmail.com,22,4.63
Nannie.Imelida@gmail.com,61,1.27
Mary.Vins@gmail.com,38,3.98
Mildrid.Seessel@gmail.com,93,4.35
Karly.Erlandson@gmail.com,5,1.17
Annabela.Doig@gmail.com,77,4.87
Pamella.Waite@gmail.com,78,4.22
Celestyna.Hartnett@gmail.com,135,5.55
Cristabel.Edison@gmail.com,16,1.72
Nikki.Gaspard@gmail.com,80,3.59
Ginnie.Rooney@gmail.com,166,5.35
Taffy.Decato@gmail.com,148,3.76
Selma.Lenny@gmail.com,45,2.66
Marika.Matthew@gmail.com,93,4.43
Maye.Camden@gmail.com,121,4.64
Britte.Zuzana@gmail.com,98,2.19
Gerrie.Eachern@gmail.com,93,2.81
Lanae.Duwalt@gmail.com,141,5.14
Raina.Tamsky@gmail.com,164,3.72
Fred.Alisia@gmail.com,46,2.17
Magdalena.Lytton@gmail.com,54,4.73
Merci.Richers@gmail.com,120,2.97
Nessie.Brittani@gmail.com,28,5.11
Alleen.Valerio@gmail.com,96,4.41
Jorry.Etom@gmail.com,100,1.05
Deirdre.Bluh@gmail.com,60,2.27
Jean.Rudolph@gmail.com,51,2.33
Celisse.Noman@gmail.com,109,1.63
Dorothy.Merat@gmail.com,108,4.65
Britte.Annice@gmail.com,89,1.6
Hyacinthe.Japeth@gmail.com,112,2.9
Myrtice.Rolf@gmail.com,144,5.1
Karolina.Couture@gmail.com,39,1.68
Jan.Ries@gmail.com,36,1.43
Albertina.Skurnik@gmail.com,39,4.18
Helena.Isacco@gmail.com,93,2.4
Patricia.Leonard@gmail.com,7,5.43
Tera.Cosenza@gmail.com,158,2.51
Carlie.Hylan@gmail.com,3,1.87
Dorthy.Erlandson@gmail.com,42,2.68
Kassey.Atonsah@gmail.com,12,5.07
Eve.Hebner@gmail.com,39,3.23
Lanna.Center@gmail.com,99,3.67
Fina.Linehan@gmail.com,165,1.73
Adelle.Madox@gmail.com,68,5.79
Dania.Edison@gmail.com,130,1.18
Ada.Ahab@gmail.com,127,2.98
Sheelagh.Korey@gmail.com,160,5.91
Kellen.Sekofski@gmail.com,6,3.89
Hermione.Chem@gmail.com,16,3.28
Benita.Gaspard@gmail.com,96,5.91
Helena.Ciapas@gmail.com,143,2.68
Norine.Hirsch@gmail.com,6,1.81
Kellen.Pettiford@gmail.com,164,1.66
Fidelia.Winnick@gmail.com,51,1.23
Joane.Huggins@gmail.com,8,3.18
Mahalia.Grosz@gmail.com,69,1.76
Livvyy.Deegan@gmail.com,62,1.04
Fanny.Halsey@gmail.com,27,2
Elka.Astra@gmail.com,57,5.57
Ezmeralda.Malina@gmail.com,46,4.3
Celestyna.Shama@gmail.com,106,4.23
Larine.Zeeba@gmail.com,163,4.81
Paola.Franza@gmail.com,56,1.72
Ruthe.Malanie@gmail.com,70,4.66
Orsola.Mandler@gmail.com,69,2.95
Bernardine.Holbrook@gmail.com,78,2.26
Philis.McLaughlin@gmail.com,53,3.16
Gianina.Helve@gmail.com,118,5.18
Danny.Lewes@gmail.com,13,5.72
Constance.Crudden@gmail.com,157,4.77
Larine.Angelis@gmail.com,70,3.12
Mellicent.Ashely@gmail.com,16,4.55
Ricky.Gaspard@gmail.com,111,2.21
Lenna.Egbert@gmail.com,159,3.26
Donnie.Penelopa@gmail.com,21,3.74
Karly.My@gmail.com,49,1.14
Clarice.Atcliffe@gmail.com,130,3.16
Krystle.Phi@gmail.com,154,4.95
Marcy.Cassius@gmail.com,73,2.99
Joleen.Zitvaa@gmail.com,33,3.55
Allyce.Jorgan@gmail.com,56,2
Giustina.Medrek@gmail.com,25,4.45
Carree.Helfand@gmail.com,95,1.73
Lucy.Velick@gmail.com,18,3.23
Tonia.O'Rourke@gmail.com,43,5.07
Brandise.Noman@gmail.com,100,3.19
Joane.Grimbly@gmail.com,104,4.06
Bertine.Lattie@gmail.com,21,3.51
Perry.Gillan@gmail.com,7,2.23
Hyacinthe.Elbertina@gmail.com,38,1.49
Kittie.Ethban@gmail.com,144,1.34
Raf.Jerold@gmail.com,60,2.3
Fred.Santoro@gmail.com,26,1.5
Elvira.Ledah@gmail.com,86,2.79
Anthia.Zeeba@gmail.com,35,3.99
Meghann.Goode@gmail.com,156,1.16
Kathi.Smitt@gmail.com,26,4.15
Cindelyn.Donoghue@gmail.com,79,1.05
Dode.Stilwell@gmail.com,3,1.49
Mary.Lytton@gmail.com,17,4.15
Vinita.Hollingsworth@gmail.com,104,1.13
Ninnetta.Hull@gmail.com,60,3.6
Renie.Kristi@gmail.com,100,2.63
Layla.Clywd@gmail.com,102,2.84
Zondra.Daniele@gmail.com,89,5.79
Binny.Maisey@gmail.com,39,5.55
Linzy.Danby@gmail.com,38,3.97
Julieta.Kaete@gmail.com,41,5.61
Jerry.Neva@gmail.com,59,5.97
Dennie.Ball@gmail.com,125,5.17
Lilith.Wyn@gmail.com,98,3.61
Shel.Anis@gmail.com,55,5.27
Jillayne.Erminia@gmail.com,74,5.71
Jerry.Rugen@gmail.com,156,2.2
Dennie.Woodberry@gmail.com,134,1.85
Amelia.Kannry@gmail.com,43,3.2
Liana.Kosey@gmail.com,12,4.99
Nariko.Aaberg@gmail.com,64,3.41
Binny.Clywd@gmail.com,87,2.77
Misha.Ehrman@gmail.com,127,5.35
Jasmina.Ashok@gmail.com,130,5.93
Kial.Ferino@gmail.com,36,2.02
Rhea.Annice@gmail.com,2,3.8
Cherrita.Bendick@gmail.com,70,2.69
Sheree.Joli@gmail.com,73,3.4
Nicoli.Bultman@gmail.com,53,1.36
Cherilyn.Damarra@gmail.com,8,2.45
Rochette.Bouchard@gmail.com,3,5.56
June.Margret@gmail.com,131,4.73
Jean.Gibbeon@gmail.com,157,3.66
Luci.Schalles@gmail.com,126,3.89
Ada.Pitt@gmail.com,86,5.39
Glenda.Sabella@gmail.com,78,2.52
Jolyn.Travax@gmail.com,145,5.49
Elyssa.Pandolfi@gmail.com,142,1.76
Sonni.Palocz@gmail.com,37,3.01
Keelia.Zuzana@gmail.com,37,4.98
Rosaline.Sperling@gmail.com,130,2.52
Emilia.Fitzsimmons@gmail.com,144,5.27
Bee.Arathorn@gmail.com,107,5.15
Genovera.Bivins@gmail.com,87,3.78
Luci.Duwalt@gmail.com,28,1.4
Donnie.Jehu@gmail.com,26,3.37
Anica.Papageno@gmail.com,87,5.52
Dacia.Granoff@gmail.com,3,4.79
Calla.Sadowski@gmail.com,167,3.42
Dode.Freddi@gmail.com,133,5.05
Flo.Brieta@gmail.com,82,1.06
Carolina.Chauncey@gmail.com,104,4.66
Nollie.Dex@gmail.com,7,2.99
Kayla.Simmonds@gmail.com,150,2.1
Melisent.Jacinda@gmail.com,167,3.25
Maridel.Seessel@gmail.com,149,2.56
Caryl.Zuzana@gmail.com,115,5.24
Daune.Norrie@gmail.com,119,4.85
Annaliese.Clywd@gmail.com,117,1.68
Eugine.Rogerio@gmail.com,54,5.87
Elise.Talia@gmail.com,2,2.3
Carlie.Thunell@gmail.com,88,4.24
Alyda.Kenwood@gmail.com,136,4.24
Angela.Raychel@gmail.com,45,2.54
Briney.Tomasina@gmail.com,10,5.33
Kelly.Lamoree@gmail.com,69,4.56
Caressa.Faso@gmail.com,13,1.6
Nikki.Lanita@gmail.com,81,2.68
